id,source,created_at,favorite_count,retweet_count,text
1382889783752540161,Twitter for iPhone,2021-04-16 02:53:11,3436,47,@smosh Yes
1382719137969934341,Twitter for iPhone,2021-04-15 15:35:06,5104,171,All I want in life is JoJo Kraft Mac and Cheese!🧀 Let’s be best friends pleaseeeeee!!!!!! https://t.co/vhw0cobz5D
1378772396719501312,Twitter for iPhone,2021-04-04 18:12:10,7045,133,And My DAD loves you!!! Haha! Thank you!! Tell her I say hi!!💜 https://t.co/17Fhzujho2
1356423301724217346,Twitter for iPhone,2021-02-02 02:04:50,9469,351,💜 @jimmyfallon @FallonTonight https://t.co/vAEDO9NwKk
1353809085276164096,Twitter for iPhone,2021-01-25 20:56:53,6888,205,Woke up to this today on @GMA The amount of support from the world is insane. I love you all. Thank you so much❤️🌈😭 https://t.co/dysr4eWimc
1353808440125083648,Twitter for iPhone,2021-01-25 20:54:19,57885,1976,Me too❤️😭 https://t.co/REBYOzLG7w
1352806064031297538,Twitter for iPhone,2021-01-23 02:31:14,34819,613,I love u toddyyyy!!!❤️ https://t.co/OED3qBY4Kv
1352740733929676800,Twitter for iPhone,2021-01-22 22:11:38,7031,63,@ColleenB123 I love you so much
1352719582977355777,Twitter for iPhone,2021-01-22 20:47:35,1303665,104933,My cousin got me a new shirt https://t.co/DuHhgRto7b
1346556870350147588,Twitter for iPhone,2021-01-05 20:39:10,14041,266,Heyyyyyy!!!!! https://t.co/Oyf2zJzJPM
1345425926796951552,Twitter for iPhone,2021-01-02 17:45:12,4989,128,This. Is. Everything. https://t.co/RqIWsp9rE1
1341858022193319937,Twitter for iPhone,2020-12-23 21:27:37,1918,72,WE HAD SO MUCH FUN AT UNIVERSAL!!!!🎉💙 @universalorlando #LetYourselfWoah 🤟🏼 Thank you so much @universalorlando for spoiling us! https://t.co/Kq3RdlRNaV
1330942036854202368,Twitter Web App,2020-11-23 18:31:23,506,39,I’m playing Among Us today at 4PM PT with @GenG! Don’t forget to come say hi in chat  so I know you’re there! #Samsungmysterygamer
1317608621404925952,Twitter for iPhone,2020-10-17 23:29:09,3397,131,"These teens just walked past my house, they didn’t know I was sitting outside, one said something shady.... and then the other one goes “yeah but hold the drama is a bop tho”. Lol."
1311803967593017344,Twitter for iPhone,2020-10-01 23:03:32,477,44,🎉🥰😭🤩 https://t.co/6Qiz8pyTOX
1311704791970578432,Twitter for iPhone,2020-10-01 16:29:27,385,53,OMG!!! I was nominated for a people’s choice award!!!!🌈💓✨ I’m so excited!!! Click this link to vote for me!! https://t.co/D8D7Z46T2I @peopleschoice THANK YOU!!!!!!
1308664036658094080,Twitter for iPhone,2020-09-23 07:06:34,1311,41,❤️🥺 thank you so much. https://t.co/7tXKiAH6S8
1306740003272179713,Twitter for iPhone,2020-09-17 23:41:09,222,14,@Pretzelmaker OMGGGGG!!!!! Thank you so much!!!! I can’t wait to eat these!!! https://t.co/M1ln63aKNe
1305236572460265479,Streamlabs Twitter,2020-09-13 20:07:03,458,45,FORTNITE!! https://t.co/vvNKPVU6wU
1304563187514331136,Streamlabs Twitter,2020-09-11 23:31:16,354,33,FORTNITE W/Mark https://t.co/vvNKPVU6wU
1304561980817240064,Streamlabs Twitter,2020-09-11 23:26:28,278,26,FORTNITE W/ Nate https://t.co/vvNKPVU6wU
1303803014545911814,Streamlabs Twitter,2020-09-09 21:10:36,349,33,FORTNITE W/ MY BROTHER!!! https://t.co/vvNKPVU6wU
1303753528159035392,Twitter for iPhone,2020-09-09 17:53:58,11,1,@Pretzelmaker YES. I LOVE THEM.
1303523732984602624,Streamlabs Twitter,2020-09-09 02:40:50,643,37,FORTNITE 9/8/2020  https://t.co/vvNKPVU6wU
1303392844133134336,Streamlabs Twitter,2020-09-08 18:00:44,349,25,MORNING GAMES!! https://t.co/vvNKPVU6wU
1303234981653774336,Streamlabs Twitter,2020-09-08 07:33:27,395,28,MIDNIGHT FORTNITE!! https://t.co/vvNKPVU6wU
1303142274029686784,Twitter for iPhone,2020-09-08 01:25:03,672,6,@twomad Hahaha ik.... I tried to okay Minecraft but it wouldn’t work so I switched lol
1303085032018456576,Streamlabs Twitter,2020-09-07 21:37:36,10691,225,FIRST GAME OF MINECRAFT!!! https://t.co/vvNKPVU6wU
1302805697793490944,Streamlabs Twitter,2020-09-07 03:07:37,392,34,Fortnite+Q&amp;A!!  - JoJo Siwa https://t.co/vvNKPVU6wU
1302774441777258503,Streamlabs Twitter,2020-09-07 01:03:25,366,39,FIRST STREAM EVER!! - JoJo Siwa https://t.co/vvNKPVU6wU
1302021820120326144,Twitter for iPhone,2020-09-04 23:12:46,1316,133,I 💜 @MileyCyrus 🎉⚡️ https://t.co/g626cwxnwM
1299485828167561216,Twitter for iPhone,2020-08-28 23:15:39,801,61,https://t.co/HP3LWi3W9I 😍🤩 @ladygaga
1298191573222490112,Twitter for iPhone,2020-08-25 09:32:44,1989,735,RE TWEET THIS TWEET IF YOU WANNA SEE IT HAPPEN!!!💓⚡️👇🏼 https://t.co/REIKHoloxQ
1297633953411559424,Twitter for iPhone,2020-08-23 20:36:58,17219,1125,@ladygaga I wanna film a YouTube video with you!!!⚡️💓 Message me!!
1296919755626954753,Twitter for iPhone,2020-08-21 21:19:00,8929,252,🥰🥰🥰 https://t.co/uYIMvMUg5V
1296913107332132864,Twitter for iPhone,2020-08-21 20:52:34,10860,316,😭🥰😭 https://t.co/XQpAiR2f0N
1290049210193043456,Twitter for iPhone,2020-08-02 22:17:54,14,2,"@DanceMomReacts I don’t think so... that would’ve been armen, but he got the nickname from big Pete!!"
1289311131815694337,Twitter for iPhone,2020-07-31 21:25:02,9477,531,Iconic!!!! I’m obsessed with this❤️🌈 https://t.co/McOdFTOlHK
1286785406160134144,Twitter for iPhone,2020-07-24 22:08:42,674,25,My favorite!!!! I love and miss my sis and my fav lil buddy!!! https://t.co/ngF7HfYe20
1283635559525580801,Twitter for iPhone,2020-07-16 05:32:20,2031,121,#NewProfilePic https://t.co/bUoL9PRkaa
1278407112205320192,Twitter for iPhone,2020-07-01 19:16:21,1725,58,What videos do you wanna see from me?!!
1278001674607407104,Twitter for iPhone,2020-06-30 16:25:18,393,35,Tonight check out tonight @celebshowoff a crazy new TBS show from my T-Rex friends at The Masked Singer! Celebs make videos and raise money for charity! Totally Bonkers! #celebshowoff
1276988728104202240,Twitter for iPhone,2020-06-27 21:20:12,110,4,"@AzyDreamsASMR it was a little girl that played a character of a contortionist monkey. The music video was circus themed, we had MANY different characters that all had full face paint, in no way was she a blackface. she was painted like a money. i’m sorry that you see it like that."
1276665658797723648,Twitter for iPhone,2020-06-26 23:56:27,1748,28,@luvsickizzy I didn’t do anything that needs an apology.... this is me clearing things up
1276662205233020928,Twitter for iPhone,2020-06-26 23:42:43,48,1,@UNIFJENNA did you read it?
1276656767275921409,Twitter for iPhone,2020-06-26 23:21:07,9276,507,please read https://t.co/2AcFQMlbYA
1274758928266489856,Twitter for iPhone,2020-06-21 17:39:47,791,28,awww!!! tell her i say thank you!!! https://t.co/pfz33aZ2y3
1274057730819407872,Twitter for iPhone,2020-06-19 19:13:28,515,59,MY NEW MUSIC VIDEO IS OUT NOW!!!! https://t.co/gxOnOFeuhm
1274052928928534529,Twitter for iPhone,2020-06-19 18:54:23,331,39,WATCH MY NEW MUSIC VIDEO “NONSTOP” PREMIERE LIVE RIGHT NOW!!!!🎪🎩🌟 https://t.co/gxOnOFeuhm
1274033758736232449,Twitter for iPhone,2020-06-19 17:38:13,345,38,TODAY!! 12:00pm/pst my new music video “NONSTOP” premiers!!!🎪🎩🌟 https://t.co/gxOnOFeuhm
1273742458015236097,Twitter for iPhone,2020-06-18 22:20:41,736,65,Ahhh I love being on this new show so much!!! Make sure you watch me and my mom have so much fun on @celebwatchparty TONIGHT at 8/7c on FOX!!!! 🎉 #CelebrityWatchParty https://t.co/r7kRYfhh4U
1273068004591284224,Twitter for iPhone,2020-06-17 01:40:39,906,116,MY NEW MUSIC VIDEO “NONSTOP” COMES OUT THIS FRIDAY AT 12:00PM/PST!!!🎪🎩🌟 https://t.co/gxOnOFeuhm https://t.co/kx0CIlZhoX
1272213414916448256,Twitter for iPhone,2020-06-14 17:04:49,985,112,MY NEW SONG AND MUSIC VIDEO “NONSTOP” COMES OUT THIS FRIDAY!!!! https://t.co/gxOnOFeuhm https://t.co/qHzEpKaDy9
1271591844443373569,Twitter for iPhone,2020-06-12 23:54:55,826,66,WATCH ME PERFORM LIVE IN 5 MINUTES!!! JOIN NOW SO YOU DONT MISS IT!!! https://t.co/uCFLGe3EcU https://t.co/CMK9L9FIl5
1269056987536297984,Twitter for iPhone,2020-06-06 00:02:18,800,56,LIVE RIGHT NOW!!! https://t.co/Pr1euvovEA https://t.co/WwypljDTyB
1269053692730150912,Twitter for iPhone,2020-06-05 23:49:12,373,30,10 MINUTES!!!!! Watch me perform LIVE!!!! https://t.co/Pr1euvovEA
1268990217177853952,Twitter for iPhone,2020-06-05 19:36:59,385,46,WATCH ME PERFORM LIVE TONIGHT AT 5:00PM/PST!!! DONT MISS IT!!! https://t.co/Pr1euvovEA
1268063230158487552,Twitter for iPhone,2020-06-03 06:13:28,20,2,@colingagaa AMAZING
1267698382891442176,Twitter for iPhone,2020-06-02 06:03:41,3480,457,"Black lives matter. Today they do, Yesterday they did, and forever they will. As they should. EVERYONE is equal and everyone is human. No matter your color, size, sexuality, if you are a good person, which is ALL that matters, I will stand by your side. forever. 🖤"
1267698322988429315,Twitter for iPhone,2020-06-02 06:03:27,3854,283,"My life is all loving others. For the last 17 years of my life I have been taught to love and support everyone, and now that is something that I try and teach the new generation of kids everyday. I’ve been silent and there is strength in silence, but this is important."
1266519123992825856,Twitter for iPhone,2020-05-29 23:57:44,401,31,LIVE PERFORMANCE RIGHT NOW!!! https://t.co/65M1LBXSUA
1266517824752640000,Twitter for iPhone,2020-05-29 23:52:34,350,30,JOIN NOW TO WATCH MY LIVE PERFORMANCE!!!❤️🌏🌟 https://t.co/65M1LBXSUA
1266505146302783489,Twitter for iPhone,2020-05-29 23:02:12,354,26,1 HOUR!! Watch me perform LIVE on my youtube channel TONIGHT at 5:00PM/PST!!! DON’T MISS IT!! Set your reminders!!❤️🌏🌟 https://t.co/65M1LBXSUA
1266167777850613760,Twitter for iPhone,2020-05-29 00:41:37,1815,103,you know i love titanic!!!!
1266161226146435073,Twitter for iPhone,2020-05-29 00:15:35,633,33,who is loving celebrity watch party so far 🙋🏼‍♀️
1266157850771906560,Twitter for iPhone,2020-05-29 00:02:10,562,37,hey east coast and midwest it’s time for celebrity watch party on fox !!!!
1263988733860147200,Twitter for iPhone,2020-05-23 00:22:52,784,69,THANK YOU FOR WATCHING THIS WEEKS WORLDWIDE LIVE!!!! if you missed it you can watch it right now!! https://t.co/J1HsrMGECN https://t.co/8Z3irjGpdM
1263988461054259200,Twitter for iPhone,2020-05-23 00:21:47,452,36,WATCH ME PERFORM LIVE RIGHT NOW!!! https://t.co/J1HsrMGECN https://t.co/pOxaAzUWmS
1263983494922788865,Twitter for iPhone,2020-05-23 00:02:03,578,40,LIVE PERFORMANCE RIGHT NOW!!! 🌍🌟 https://t.co/J1HsrMGECN https://t.co/V8lpB40QI6
1263980961206689793,Twitter for iPhone,2020-05-22 23:51:59,291,22,IT’S ALMOST TIME!!!! WATCH ME PERFORM LIVE RIGHT NOW!!! JOIN THE FUN!!!🌍🌟 https://t.co/J1HsrMGECN
1263976319047495680,Twitter for iPhone,2020-05-22 23:33:32,144,17,@Nickelodeon sponge bob
1263919233592786945,Twitter for iPhone,2020-05-22 19:46:42,547,50,TONIGHT AT 5:00PM/pst WATCH ME PERFORM LIVE!!! https://t.co/J1HsrMGECN https://t.co/ua3aedeLHv
1263622894426271744,Twitter for iPhone,2020-05-22 00:09:09,517,41,EAST COAST!!! Watch Celebrity Watch Party RIGHT NOW on FOX!!!!
1262869353713692673,Twitter for iPhone,2020-05-19 22:14:51,1285,33,thank you so much!!!!! https://t.co/VYmq0Hutnj
1262809170111197184,Twitter for iPhone,2020-05-19 18:15:42,11,0,@martinellis omg!!! i love ur apple juice hahaha!!!
1261444025791287298,Twitter for iPhone,2020-05-15 23:51:06,368,40,WATCH ME PERFORM LIVE RIGHT NOW!!!!🌏🌟 https://t.co/4h8dsiAkLU
1261172450609426432,Twitter Web App,2020-05-15 05:51:58,298,33,TOMORROW!! LIVE PERFORMANCE AT 5:00PM/PST!! Set your reminders!! https://t.co/g4zCxXBocc
1261096545903996931,Twitter Web App,2020-05-15 00:50:21,396,41,East coast!!!! Tune into Celebrity Watch Party right now on FOX!!!!!!!!!
1258801537897295874,Twitter for iPhone,2020-05-08 16:50:48,279,32,TODAY AT 12:00PM/PST MY NEW MERCH WILL BE AVAILABLE!!!🤍 Hurry and get yours before it’s too late! Sales end Sunday at 11:59PM/PST 💥 https://t.co/qBbWKMw9bL
1258168095895511041,Twitter for iPhone,2020-05-06 22:53:44,584,64,"I’m so excited! JoJo Siwa “FLASH MERCH”!! My Hoodies will go on sale this Friday at 12pm/PST and will only be available until Sunday at 11:59pm/PST!
This is exclusive FLASH MERCH and will never be available again!! 
ALSO! This merch ships worldwide!
https://t.co/IT8Q75kdYi 🎉🤍 https://t.co/0Y2oei77iQ"
1253184854889385989,Twitter for iPhone,2020-04-23 04:52:07,364,34,Thank you for live tweeting with me!!! i hope your all staying safe at home!!❤️🦖🌟 #TheMaskedSinger #AfterTheMask @MaskedSingerFOX
1253183078144503811,Twitter for iPhone,2020-04-23 04:45:03,325,28,Whose enjoying #AfterTheMask ???!!
1253177031149318144,Twitter for iPhone,2020-04-23 04:21:01,217,28,i’ll be on after the break!!! it’s JoJo Time!!!! #TheMaskedSinger #AfterTheMask @MaskedSingerFOX
1253176662826475520,Twitter for iPhone,2020-04-23 04:19:33,176,18,It’s the most fun show but so sad when it’s time to go home 😭🦖 #AfterTheMask #TheMaskedSinger @MaskedSingerFOX
1253176135531167744,Twitter for iPhone,2020-04-23 04:17:28,243,26,Who likes #AfterTheMask ???!!!❤️🌟🦖 @MaskedSingerFOX #TheMaskedSinger
1253175187240923137,Twitter for iPhone,2020-04-23 04:13:42,169,19,Who is excited to see me!!❤️🦖🌟 #AfterTheMask #TheMaskedSinger @MaskedSingerFOX
1253172563561201664,Twitter for iPhone,2020-04-23 04:03:16,234,18,HERE WE GOOOOO!!!
1253170677600796672,Twitter for iPhone,2020-04-23 03:55:46,186,20,Almost time for #AfterTheMask !!❤️🦖🌟 @MaskedSingerFOX
1253167127210516481,Twitter for iPhone,2020-04-23 03:41:40,577,42,Who’s gonna win the smack down???🍌or😺
1253166968443527170,Twitter for iPhone,2020-04-23 03:41:02,170,19,#RhinoMask MY HOMIE!!! @MaskedSingerFOX #TheMaskedSingerfox
1253163456687009793,Twitter for iPhone,2020-04-23 03:27:05,193,22,who do you think #BananaMask is?!! @MaskedSingerFOX #TheMaskedSingerfox 🍌
1253160521823424512,Twitter for iPhone,2020-04-23 03:15:25,184,24,WOW!! #KittyMask ❤️🧡💛💚💙💜 @MaskedSingerFOX #TheMaskedSinger
1253159698674532353,Twitter for iPhone,2020-04-23 03:12:09,350,25,who is #frogmask ?!!!!
1253158067643879425,Twitter for iPhone,2020-04-23 03:05:40,175,16,Frog VS Kitty whose gonna win?!!! #TheMaskedSinger @MaskedSingerFOX
1253157677460414464,Twitter for iPhone,2020-04-23 03:04:07,243,19,Whose watching #TheMaskedSinger 🦖
1253147836004184065,Twitter for iPhone,2020-04-23 02:25:01,310,35,I’m gonna be on “After The Mask” tonight!! so I’m gonna be LIVE tweeting in 30 minutes for the west coast!! whose watching @MaskedSingerFOX and After The Masked with me?!!🌟❤️🦖
1243225040365056000,Twitter for iPhone,2020-03-26 17:15:22,1008,94,❤️🦖🤟🏼 https://t.co/02BGAO8m3L
1242987299660427264,Twitter for iPhone,2020-03-26 01:30:40,719,67,best time of my life!!❤️🦖 https://t.co/fevhlKUjRZ
1240341901410099201,Twitter for iPhone,2020-03-18 18:18:48,454,38,HELP!! i need good truth or dare questions!! FOR MY WHOLE FAMILY NOT JUST ME!
1239985839930667008,Twitter Web App,2020-03-17 18:43:56,227,30,15 MINUTES! Come learn #1U LIVE  with me!! https://t.co/yAny7y4Hwn
1239635680638062592,Twitter for iPhone,2020-03-16 19:32:32,622,39,well... i have lots of time right now! what youtube videos do you want me to make?!!
1239013172092080128,Twitter for iPhone,2020-03-15 02:18:54,409,29,everyone is gonna say you like lyrical.... but i know your favorite.... TAP!!! https://t.co/aXS86exVeA
1236405890506354688,Twitter for iPhone,2020-03-07 21:38:30,2727,286,i love @MileyCyrus. thank you for the best day ever. https://t.co/b6MDSfUO9J
1236384003256512512,Twitter for iPhone,2020-03-07 20:11:31,169,26,https://t.co/yHbBNnK0sh
1236361208946520064,Twitter for iPhone,2020-03-07 18:40:57,875,101,😍😍😍😍 https://t.co/lpimVYzqXV
1234526865336913925,Twitter for iPhone,2020-03-02 17:11:55,197,21,https://t.co/6ELewgEsyK
1231658365006143488,Twitter for iPhone,2020-02-23 19:13:31,998,54,what are songs that everyone knows?????
1229193403209879554,Twitter for iPhone,2020-02-16 23:58:39,389,48,https://t.co/aB8siH2JmB 🎉 https://t.co/UGgS9iPwrd
1227296175675461632,Twitter for iPhone,2020-02-11 18:19:44,157,25,PARENTS!! Tickets are selling FAST!! Don’t miss out! Get your tickets to see me perform LIVE in concert TODAY!!! https://t.co/ryAVzgGyQQ
1225159293952909312,Twitter for iPhone,2020-02-05 20:48:32,733,36,What YouTube videos do you wanna see?!!!!
1220417818648285184,Twitter for iPhone,2020-01-23 18:47:36,397,63,D.R.E.A.M. THE TOUR!!🌟 Come see me perform LIVE in Concert! I added over more 50 shows this summer! DON’T MISS OUT!! Tickets are selling FAST so go to https://t.co/AdeenR1Ukz (Link in my bio) to get your tickets RIGHT NOW!!❤️🎉 What city are you coming to?!!👇🏼 https://t.co/6zr0QJO693
1218721063049125888,Twitter for iPhone,2020-01-19 02:25:18,1793,94,What should I name my house????
1216851366464847873,Twitter for iPhone,2020-01-13 22:35:48,393,40,YES!!! ALL MY DREAMS ARE COMING TRUE https://t.co/inXRWQo4eQ
1211791607113994241,Twitter for iPhone,2019-12-30 23:30:07,15,2,@TylerLa23769261 @ColleenB123 Hi yes I agree come over I miss u
1211790630399033344,Twitter for iPhone,2019-12-30 23:26:14,4027,303,I challenge you. https://t.co/H6OQZ1cmO1 https://t.co/yqQdIXznjV
1205274492940865536,Twitter for iPhone,2019-12-12 23:53:26,660,32,What should I put in my new room?? I need fun and WILD ideas!!! Like anything is possible
1204826682818826240,Twitter for iPhone,2019-12-11 18:14:00,296,22,Streamys tonight!! I’m feeling like a holiday outfit!!🌟❤️
1204580079537250304,Twitter for iPhone,2019-12-11 01:54:05,600,48,#jojosjuice ASK ME QUESTIONS
1201677322836791297,Twitter for iPhone,2019-12-03 01:39:34,622,50,#JOJOSJUICE ASK ME YOUR QUESTIONS
1199467343421665282,Twitter for iPhone,2019-11-26 23:17:54,474,35,Give me some fun video ideas that you would wanna watch!!
1199466303527874561,Twitter for iPhone,2019-11-26 23:13:46,829,54,#JoJosJuice ASK ME YOUR QUESTION!!
1196846680458420224,Twitter for iPhone,2019-11-19 17:44:19,623,47,TWEET ME YOUR QUESTIONS WITH #JOJOSJUICE
1196489768302825473,Twitter for iPhone,2019-11-18 18:06:05,188,36,"D.R.E.A.M. The Tour 2020 PRE SALE TICKETS ARE ON SALE RIGHT NOW!! Go to https://t.co/THPh7OsU0F (or link in my bio), select the city you wanna come to, and use the Siwanatorz pre-sale code “popstar” (all lowercase) so you can get tickets right now before ANYONE ELSE!!"
1195768333385076738,Twitter for iPhone,2019-11-16 18:19:21,560,41,Thinking of fun videos to film!.... any ideas??
1195505678581764096,Twitter for iPhone,2019-11-16 00:55:39,299,22,❤️❤️❤️❤️ https://t.co/Blwp8B1VnI
1195419705109966848,Twitter for iPhone,2019-11-15 19:14:02,290,24,🎉🎉🎉🎉 https://t.co/j7zNsfxomg
1191487085162749952,Twitter for iPhone,2019-11-04 22:47:12,1954,100,You too! Making fun of a kid will really get you far in life:) https://t.co/n2jlHM2QfY
1188587019347230721,Twitter for iPhone,2019-10-27 22:43:22,389,16,@MrBeastYT hi!!! I wanna help with the Trees! 🌳
1185720303965458432,Twitter for iPhone,2019-10-20 00:52:04,1406,105,I wrote the most emotional song today. Literally my Brian is empty right now. But I’m so happy with it. Cherish every moment. Every single moment!❤️
1183515048364298240,Twitter for iPhone,2019-10-13 22:49:10,285,24,Y’all I took ANOTHER dance class today!!! Can’t wait for u to see!!!!
1181416071254827008,Twitter for iPhone,2019-10-08 03:48:35,1433,77,I have 19 MOSQUITO BITES. NINETEEN
1181014163230879744,Twitter for iPhone,2019-10-07 01:11:33,1175,45,TUNE IN!!💕 https://t.co/F6iDRx87id
1180965545627095040,Twitter for iPhone,2019-10-06 21:58:22,230,21,https://t.co/ySv5MCdqOo
1180965438286491648,Twitter for iPhone,2019-10-06 21:57:56,2809,201,Burn it. https://t.co/TjDq941OUm
1173087461288894464,Twitter for iPhone,2019-09-15 04:13:40,365,36,GUESS WHOS ON CAMEO!!! If you want a video message from me check it out!!🌟 https://t.co/d4adWdweey
1164964421078257665,Twitter for iPhone,2019-08-23 18:15:36,285,20,@Wendys just followed me. Im retiring https://t.co/KSHSuBfowA
1163253702443933697,Twitter for iPhone,2019-08-19 00:57:49,300,44,@QueenWillRock just created and submitted our #YouAreTheChampions 🤘🏼🌟 This was so fun lol thank You to my dancer for doing this with me!!🎉 https://t.co/SwM346dqZZ
1161901946715795456,Twitter for iPhone,2019-08-15 07:26:25,809,52,Give me some fun YouTube video ideas!! What do you wanna see??!👇🏼👇🏼
1157859858865164288,Twitter for iPhone,2019-08-04 03:44:37,914,87,Everyday brings a rough with the smooth.
1154599159816736768,Twitter for iPhone,2019-07-26 03:47:45,7676,243,This. Is. Everything. I’ll see u soon! https://t.co/Z9bKWTZNVQ
1154527473163309057,Twitter for iPhone,2019-07-25 23:02:54,2351,92,@IGGYAZALEA Come to my show tomorrowww!! DM me!!!
1154524933034086400,Twitter for iPhone,2019-07-25 22:52:48,6557,336,OMGG!! I thought that I recognized you!! I love you!!!!!!!😍 https://t.co/wtmB5Q9YE2
1148972574749204485,Twitter for iPhone,2019-07-10 15:09:43,522,33,thank you!!🧡💚🧡💚 https://t.co/FdVeLJ7JbI
1147996369044426752,Twitter for iPhone,2019-07-07 22:30:37,707,38,best ted talk i’ve ever heard! https://t.co/LdVZFYVZ3M
1147909902561472512,Twitter for iPhone,2019-07-07 16:47:02,3977,268,Cameron Boyce 💔💔💔 i never personally knew cameron but all i’ve ever head about him is such positive nice things. how he worked so hard and was so kind to others. the world lost a good one. live everyday to the fullest because you never know what could happen. 😭
1147187506867126273,Twitter for iPhone,2019-07-05 16:56:30,396,50,GO WATCH MY NEW MUSIC VIDEO 10 TIMES FOR A SURPRISE!!! https://t.co/OJKcvWYcB1
1146489307093319680,Twitter for iPhone,2019-07-03 18:42:06,429,59,New video!!! Share this video with 10 Friends and post proof for a follow!!🎉https://t.co/58CruzUrmz
1145015218122047488,Twitter for iPhone,2019-06-29 17:04:36,332,26,2 HOURS!!! https://t.co/OJKcvWYcB1
1144298936028618752,Twitter for iPhone,2019-06-27 17:38:21,102372,5590,"Hi, my name is JoJo Siwa! I’m 16 and I’m living my life exactly the way I want to. I think having my dream career at age 16 is really cool. No matter what anyone says, you can tell me I dress young, you can call me bald, you can say I’m annoying.... nothing will change me!✌🏼"
1142973466389426177,Twitter for iPhone,2019-06-24 01:51:24,22,0,@taylorgreyard Where do you work??!
1141446051980828672,Twitter for iPhone,2019-06-19 20:42:00,1598,99,I have horrible news.... I’ve been dethroned. I’m not the queen anymore. Ask siri.
1141173165852377088,Twitter for iPhone,2019-06-19 02:37:39,535,24,Thank you for coming!!!💙🌈 https://t.co/M2fcrYqJNm
1140954039468908544,Twitter for iPhone,2019-06-18 12:06:55,3619,136,"- I’m a Minor so comments are disabled by YouTube’s LAW. 
- I said everything I wanted to in that minute, I don’t need to talks for 45 about it.
- It does start with a joke because my main audience is kids and I want them to know in life the tough things are easier if you smile. https://t.co/DClCnriawr"
1140788383528226817,Twitter for iPhone,2019-06-18 01:08:40,2947,252,"Ask Siri, “Who is Queen?” 🎀"
1139549415478308864,Twitter for iPhone,2019-06-14 15:05:27,152,15,"Sep. 26  Duluth, GA  Infinite Energy Center

Sep. 27  Greenville, SC  Bon Secours Wellness Arena

Sep. 29  Charlottesville, VA  John Paul Jones Arena

Oct. 1  Bridgeport, CT  Webster Bank Arena

Oct. 2  Providence, RI  Dunkin’ Donuts Center"
1139549382548869122,Twitter for iPhone,2019-06-14 15:05:19,150,13,"Here are the new dates!
 Aug. 29  Rosemont, IL  Rosemont Theatre

Sep. 18  Cedar Park, TX  H.E.B. Center at Cedar Park

Sep. 20  Tulsa, OK  BOK Center

Sep. 21  Kansas City, MO  Sprint Center

Sep. 22  St Louis, MO  Chaifetz Arena

Sep. 24  Nashville, TN  Bridgestone Arena"
1139549165338464260,Twitter for iPhone,2019-06-14 15:04:27,218,17,TODAY IS THE DAY!!🌈 Tickets are now on sale for my NEW added concert dates!🎉Most shows are almost sold out already from just the pre sale! So hurry and go get your tickets before they are all gone!!⚡️💕 You can go to https://t.co/H2p4y0ML4u to buy tickets!! See you soon!! 🤩
1139299110631157761,Twitter for iPhone,2019-06-13 22:30:49,9195,1173,"You look like me, eee, eeeee.... Ooo, ooo, oooooo! https://t.co/v9JQEmSckD"
1138195252681027587,Twitter for iPhone,2019-06-10 21:24:29,590,47,https://t.co/500YaAG76e
1132753310996414466,Twitter for iPhone,2019-05-26 21:00:09,7555,341,I’ve know that for a while! https://t.co/OLVzVQxGwH
1132340566782386177,Twitter for iPhone,2019-05-25 17:40:03,330,29,This is the most amazing thing ever! Seriously that is one of the coolest things I’ve ever heard! Keep being you and rocking everyday! See you in FL!💛🎹 https://t.co/j2fRA4MQEA
1132056288177745920,Twitter for iPhone,2019-05-24 22:50:26,330,35,This is incredible!!🎉 You are so talented!! https://t.co/BJiHPD8zwj
1130146044405174273,Twitter for iPhone,2019-05-19 16:19:48,445,39,See you soon!!! Thank you!! https://t.co/fuYpFXZsSi
1130145973953486848,Twitter for iPhone,2019-05-19 16:19:31,202,16,Omg!! Take me here RIGHT NOW!!! Thank you so much💜🎉🌈✌🏼 https://t.co/YsYyxGNEU0
1129800884190294021,Twitter for iPhone,2019-05-18 17:28:16,1131,78,#NewProfilePic https://t.co/eyGLqYXla6
1128499043108175872,Twitter for iPhone,2019-05-15 03:15:13,363,27,QUESTIONS ABOUT TOUR!! https://t.co/iKQoqK8XkH
1128498923994173440,Twitter for iPhone,2019-05-15 03:14:44,1066,68,TWEET ME YOUR QUESTIONS #JOJOSJUICE
1127502320084762626,Twitter for iPhone,2019-05-12 09:14:35,1306,49,I AM GOING TO TARGET 1 LAST TIME TOMORROW..... WHAT DO I NEED TO BUY FOR TOUR????
1125286176179376129,Twitter for iPhone,2019-05-06 06:28:25,1611,71,I might vlog tomorrow? Should I?😁
1124355843988705280,Twitter for iPhone,2019-05-03 16:51:37,372,48,https://t.co/mc2y2JyEJt
1122555857403727872,Twitter for iPhone,2019-04-28 17:39:07,707,61,TODAY!!.... The Making of my music video “Bop!” Is coming out!! This is a good one! Can’t wait for you to see it!
1122032006106210304,Twitter for iPhone,2019-04-27 06:57:31,914,41,What should I upload on YouTube this Sunday???👇🏼👇🏼
1121098612354666496,Twitter for iPhone,2019-04-24 17:08:32,1864,82,"5 jobs I’ve had:
- Babysitter 
- Helper at the dance studio 
- Dance moms 
- Nickelodeon
- Being 15 https://t.co/lI6dNQ7pKA"
